Wall time,Step,Value
1509914238.537935,24,0.6588184833526611
1509914252.384646,56,0.598100483417511
1509914253.686202,59,0.686968207359314
1509914326.237142,215,0.6633052229881287
1509914412.42965,402,0.6184399724006653
1509914495.448368,588,0.5682467222213745
1509914641.364002,904,0.6843118667602539
1509914689.009845,1008,0.6782479882240295
1509914724.9131,1090,0.6457345485687256
1509914781.269083,1210,0.5638039708137512
1509914811.48676,1279,0.5140498876571655
1509915023.377403,1742,0.7895722389221191
1509915040.895512,1782,0.6576938629150391
1509915152.507269,2025,0.6102591753005981
1509915191.799621,2111,0.5684869885444641
1509915283.43401,2312,0.5313886404037476
1509915410.538318,2594,0.5939052104949951
1509915477.135098,2739,0.5249007344245911
1509915534.527355,2865,0.4662274718284607
1509915539.326091,2876,0.652645468711853
1509915674.932662,3172,0.5120669603347778
1509915721.345675,3274,0.5011807680130005
1509915742.26407,3318,0.3994777500629425
1509915742.708325,3319,0.4718443751335144
1509915880.129347,3619,0.5474265813827515
1509915936.075772,3743,0.4216933846473694
1509915936.516013,3744,0.44644713401794434
1509915940.019306,3752,0.5235218405723572
1509915947.037107,3768,0.5509297847747803
1509915983.24059,3847,0.5034948587417603
1509916051.50566,3999,0.5977190732955933
1509916062.379767,4020,0.42806851863861084
1509916344.917389,4640,0.5940155982971191
1509916532.600446,5053,0.49628913402557373
1509916715.293066,5455,0.5314455032348633
1509916778.833084,5596,0.6909835338592529
1509916860.149677,5773,0.5345426797866821
1509917057.905101,6205,0.5036104917526245
1509917116.287522,6333,0.41943514347076416
1509917361.990869,6875,0.5951333045959473
1509917424.035479,7009,0.5053719282150269
1509917502.054057,7183,0.5205750465393066
1509917524.051956,7229,0.47756266593933105
1509917578.223298,7349,0.47410619258880615
1509917747.038516,7719,0.42490386962890625
1509917793.011057,7820,0.4600112736225128
1509917974.934014,8218,0.5701559782028198
1509918037.953024,8358,0.5196698307991028
1509918051.980219,8390,0.5864694714546204
1509918055.043458,8397,0.5128833055496216
1509918095.296864,8485,0.4528442621231079
1509918289.83726,8910,0.43683570623397827
1509918505.323863,9384,0.4289817214012146
1509918569.515586,9523,0.3585759401321411
1509918577.919611,9542,0.41794002056121826
1509918619.473577,9633,0.4349967837333679
1509918625.590641,9647,0.48710599541664124
1509918711.44184,9835,0.5584612488746643
1509918712.751913,9838,0.5831212401390076
1509918763.917758,9951,0.4593583941459656
1509918818.558036,10072,0.5615618228912354
1509918935.4946,10327,0.4355517327785492
1509918941.201728,10340,0.4528435170650482
1509918958.294764,10379,0.47812387347221375
1509919042.173231,10562,0.5201640129089355
1509919055.737636,10593,0.4427308440208435
1509919096.410184,10682,0.4221552610397339
1509919154.733451,10807,0.6250084638595581
1509919169.186321,10840,0.4600604176521301
1509919174.881111,10853,0.31409913301467896
1509919212.094853,10934,0.5196659564971924
1509919233.576804,10983,0.6655557155609131
1509919243.527342,11002,0.4551464319229126
