Wall time,Step,Value
1510042802.310582,24,0.654130220413208
1510042835.369518,56,0.650670051574707
1510042838.419826,59,0.7557030916213989
1510042862.071493,82,0.6300143599510193
1510042863.101974,83,0.6350845098495483
1510042927.020192,142,0.6280699968338013
1510042955.574498,170,0.6219145655632019
1510043004.798279,215,0.6875216960906982
1510043054.685567,264,0.6271583437919617
1510043162.304597,366,0.6409692764282227
1510043202.508979,402,0.5884822010993958
1510043319.653364,513,0.6158480048179626
1510043357.456827,550,0.6962171792984009
1510043370.704224,563,0.6327429413795471
1510043396.361872,588,0.6096872091293335
1510043473.06092,660,0.557843804359436
1510043476.127388,663,0.5882355570793152
1510043481.239372,668,0.6150304079055786
1510043563.251897,745,0.6630035638809204
1510043700.455875,876,0.5962638854980469
1510043707.567398,883,0.5008947253227234
1510043732.031673,904,0.6492034792900085
1510043758.434228,930,0.5999664664268494
1510043840.667415,1008,0.6290575265884399
1510043874.363139,1041,0.6671127676963806
1510043924.327695,1090,0.5565363168716431
1510044052.711876,1210,0.622896671295166
1510044057.808228,1215,0.5876973867416382
1510044090.307925,1247,0.6332889795303345
1510044122.939488,1279,0.7083154916763306
1510044154.170883,1307,0.5386379361152649
1510044224.484513,1376,0.5686666965484619
1510044269.891657,1417,0.5657263994216919
1510044274.986222,1422,0.5607624053955078
1510044482.192425,1619,0.6685566902160645
1510044504.543961,1641,0.5385758876800537
1510044567.486325,1700,0.5176013708114624
1510044610.281603,1742,0.5088912844657898
1510044651.041017,1782,0.6028978824615479
1510044654.08047,1785,0.5637013912200928
1510044683.414176,1811,0.46580827236175537
1510044686.457567,1814,0.6175163388252258
1510044739.397069,1866,0.5580576062202454
1510044749.569355,1876,0.6151492595672607
1510044760.850383,1887,0.5770681500434875
1510044815.0321,1937,0.5056033730506897
1510044908.291147,2025,0.4891586899757385
1510045000.017677,2111,0.5706809759140015
1510045186.729012,2291,0.5957774519920349
1510045211.41691,2312,0.6757515668869019
1510045300.149557,2399,0.5466887354850769
1510045415.734328,2507,0.5471963882446289
1510045434.128083,2525,0.4981589913368225
1510045499.303276,2589,0.5101266503334045
1510045504.388858,2594,0.6335588097572327
1510045531.556718,2618,0.5421217679977417
1510045564.137446,2650,0.5922755002975464
1510045657.431626,2739,0.5573253631591797
